caseId,family,pathId,N,dimension,start,end,tau,mu,gammaAbs,c,Lambda,p,kappa,sign,norm,muWeightExponentA,laplacianWeightExponentB,gain,logGain,xmuLogBound,kineticLogBound,boundMargin,inputMeanFraction,inputK1Fraction,inputK2Fraction,inputTailFraction,outputMeanFraction,outputK1Fraction,outputK2Fraction,outputTailFraction,rk4Steps,finiteDimensionalOnly
R073B-W0232,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,0.01,100.0,0.25,1.0,1,xmu,0.0,0.0,1.000001895567115,1.8955653184660486e-06,0.008920903191373912,12.623633275704956,12.623631380139637,0.9999984605100368,1.5394338732884352e-06,5.60899072442003e-11,8.537045053855066e-17,0.999999010820462,9.891667453360255e-07,1.2792552566754109e-11,7.34272662430103e-21,600,True
R073B-W0232,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,0.01,100.0,0.25,1.0,1,hminus1,0.0,1.0,1.0000018956463075,1.8956445107463224e-06,0.008920903191373912,12.623633275704956,12.623631380060445,0.9999984603421235,1.539433912079878e-06,2.2396371065408444e-10,7.680979133087979e-16,0.9999990108298614,9.891668402652107e-07,3.298335722790309e-12,7.520947450783275e-22,600,True
R073B-W0232,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,0.01,100.0,0.25,1.0,1,balanced_l2,1.0,0.0,7.2500267540829375,1.9810051590781108,0.008920903191373912,12.623633275704956,10.642628116626845,0.9990708311668856,0.0009291687555050653,7.75522310134932e-11,5.717542186641877e-14,0.019007187163549377,0.9809687493595617,2.4063476888743803e-05,8.661980842037515e-20,600,True
R073B-W0232,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,0.01,100.0,0.25,1.0,1,kinetic,1.0,1.0,7.249961296264779,1.9809961304060963,0.008920903191373912,12.623633275704956,10.64263714529886,0.9990707973956203,0.0009292023042067346,2.996595166551304e-10,5.133820595307604e-13,0.019007529743462644,0.9809864542788985,6.015977638826551e-06,9.648643307496402e-21,600,True
R073B-W0232,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,0.01,100.0,0.25,1.0,1,kinetic_under,0.5,1.0,1.0027072550554923,0.0027035970411557683,0.008920903191373912,12.623633275704956,12.6209296786638,0.9997188873647379,0.00028111254435523306,9.075165605962403e-11,1.5529669904684948e-13,0.9943299443826772,0.005670024145778897,3.1471543877616225e-08,1.5259697428765501e-19,600,True
R073B-W0232,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,0.01,100.0,0.25,1.0,1,kinetic_over,1.5,1.0,717.7269825850894,6.57608924963999,0.008920903191373912,12.623633275704956,6.0475440260649655,0.9999999033511547,9.664881416624487e-08,3.1168515185728614e-14,5.339827991572492e-17,1.9412532607181126e-06,0.9999919145851124,6.144161626717358e-06,6.829710874860911e-29,600,True
R073B-W0233,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,0.01778279410038923,56.23413251903491,0.25,1.0,1,raw_q,-2.0,0.0,12763.306236914568,9.454329632811781,0.0158637351383619,7.098790523412032,-2.355539109399749,0.999999999694377,3.0562286508650957e-10,7.866586853620327e-17,5.947371006710212e-20,6.138694513153078e-09,0.9999754176123737,2.457624893174448e-05,1.0133016143875492e-26,600,True
R073B-W0233,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,0.01778279410038923,56.23413251903491,0.25,1.0,1,xmu,0.0,0.0,1.0000058917375074,5.8917201512068545e-06,0.0158637351383619,7.098790523412032,7.098784631691881,0.999995131745765,4.868076431104998e-06,1.7780301744568525e-10,8.537167459666965e-16,0.9999968719669593,3.127992587246952e-06,4.045338598294881e-11,7.342597066508498e-20,600,True
R073B-W0233,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,0.01778279410038923,56.23413251903491,0.25,1.0,1,hminus1,0.0,1.0,1.0000058919886634,5.8919713057119855e-06,0.0158637351383619,7.098790523412032,7.098784631440727,0.9999951312129708,4.868077061440126e-06,7.099601281387566e-10,7.681090275480776e-15,0.9999968719961444,3.1279934255330113e-06,1.0430207378658478e-11,7.52087444219678e-21,600,True
R073B-W0233,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,0.01778279410038923,56.23413251903491,0.25,1.0,1,balanced_l2,1.0,0.0,4.163786616687477,1.426424904647991,0.0158637351383619,7.098790523412032,5.672365618764041,0.9972935104506544,0.002706488852227155,6.965917098134727e-10,5.266734978133774e-13,0.05752392217973426,0.9424530481156305,2.302970463519045e-05,2.4187613681509474e-18,600,True
R073B-W0233,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,0.01778279410038923,56.23413251903491,0.25,1.0,1,kinetic,1.0,1.0,4.163750466166875,1.426416222484167,0.0158637351383619,7.098790523412032,5.672374300927865,0.9972934146417755,0.0027065825977532253,2.7557421630398523e-09,4.72905325833864e-12,0.057524915526345234,0.9424693269481856,5.757525469188e-06,2.6943046803801884e-19,600,True
R073B-W0233,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,0.01778279410038923,56.23413251903491,0.25,1.0,1,kinetic_under,0.5,1.0,1.0027094814205038,0.002705817392637798,0.0158637351383619,7.098790523412032,7.096084706019394,0.9997181130425059,0.00028188666975684007,2.872448533194183e-10,4.923921836516216e-13,0.9943291891414271,0.005670779386834903,3.14717378881138e-08,4.838009481709074e-19,600,True
R073B-W0233,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,0.01778279410038923,56.23413251903491,0.25,1.0,1,kinetic_over,1.5,1.0,226.9674556715023,5.424806640117467,0.0158637351383619,7.098790523412032,1.6739838832945653,0.9999990335373751,9.664616392076877e-07,9.840189279608404e-13,1.6886457753765293e-15,1.941220204640134e-05,0.9999744437531143,6.1440448391693105e-06,2.1415668975149708e-26,600,True
R073B-W0234,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,0.03162277660168379,31.62277660168379,0.25,1.0,1,raw_q,-2.0,0.0,2269.6750248824005,7.727391939382199,0.028208920304771425,3.991941854535412,-3.7354500848467866,0.9999999903350867,9.664905429429967e-09,7.80330600775809e-15,5.94853347730167e-18,1.941240484802932e-07,0.9999752295989226,2.45762770289559e-05,3.193632823574459e-24,600,True
R073B-W0234,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,0.03162277660168379,31.62277660168379,0.25,1.0,1,xmu,0.0,0.0,1.0000176055493493,1.7605394373399404e-05,0.028208920304771425,3.991941854535412,3.9919242491410385,0.9999846056521589,1.539378125884775e-05,5.665737220433673e-10,8.537545503380383e-15,0.9999901085762974,9.891295779957146e-06,1.2792262731665403e-10,7.342123073717408e-19,600,True
R073B-W0234,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,0.03162277660168379,31.62277660168379,0.25,1.0,1,hminus1,0.0,1.0,1.00001760635255,1.760619756009771e-05,0.028208920304771425,3.991941854535412,3.9919242483378516,0.9999846039423584,1.539379522785768e-05,2.262336867640217e-09,7.681432780549004e-14,0.9999901086663647,9.891300652551871e-06,3.2982736831818616e-11,7.520583329492486e-20,600,True
R073B-W0234,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,0.03162277660168379,31.62277660168379,0.25,1.0,1,balanced_l2,1.0,0.0,2.4886117467209843,0.9117250235608166,0.028208920304771425,3.991941854535412,3.0802168309745954,0.99325006892926,0.0067499256171016445,5.449484008173903e-09,4.154319984174708e-12,0.1603803817264231,0.8395993139367569,2.0304336820036174e-05,5.338356196382357e-17,600,True
R073B-W0234,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,0.03162277660168379,31.62277660168379,0.25,1.0,1,kinetic,1.0,1.0,2.4885917820455683,0.9117170011139544,0.028208920304771425,3.991941854535412,3.0802248534214574,0.9932498422926936,0.0067501359479085485,2.1722095429322052e-08,3.730237935416025e-11,0.16038291843910177,0.8396120053973878,5.076163510557851e-06,5.946712076444905e-18,600,True
R073B-W0234,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,0.03162277660168379,31.62277660168379,0.25,1.0,1,kinetic_under,0.5,1.0,1.0027155945538608,0.002711913988746357,0.028208920304771425,3.991941854535412,3.989229940546666,0.9997156579479471,0.0002843411357547965,9.147279038828555e-10,1.5701222255551663e-12,0.9943268109983505,0.005673157529312222,3.14723371289244e-08,1.5423457683469767e-18,600,True
R073B-W0234,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,0.03162277660168379,31.62277660168379,0.25,1.0,1,kinetic_over,1.5,1.0,71.78003455160173,4.273606367073507,0.028208920304771425,3.991941854535412,-0.28166451253809477,0.9999903385383132,9.661430542490224e-06,3.109085505236002e-11,5.339105885812232e-14,0.00019408643368456542,0.9997997706890965,6.142877219018875e-06,6.762694264271572e-24,600,True
R073B-W0235,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,0.05623413251903491,17.78279410038923,0.25,1.0,1,raw_q,-2.0,0.0,403.60799787583557,6.000444104625619,0.05015100957651899,2.2448197160742516,-3.7556243885513676,0.9999996943414815,3.056577396142636e-07,7.783601454288997e-13,5.952224216839686e-16,6.13892918318113e-06,0.9999692846226613,2.4576448155595404e-05,9.881517228670626e-22,600,True
R073B-W0235,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,0.05623413251903491,17.78279410038923,0.25,1.0,1,xmu,0.0,0.0,1.0000454148270823,4.54137958602752e-05,0.05015100957651899,2.2448197160742516,2.2447743022783913,0.9999513236339198,4.867453123120352e-05,1.8347635987935206e-09,8.538650601359249e-14,0.9999687238093438,3.127578615274218e-05,4.045035088599568e-10,7.339980926585803e-18,600,True
R073B-W0235,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,0.05623413251903491,17.78279410038923,0.25,1.0,1,hminus1,0.0,1.0,1.0000454175102995,4.5416478955623263e-05,0.05015100957651899,2.2448197160742516,2.2447742995952957,0.9999513177593794,4.8674913293846686e-05,7.326558452312888e-09,7.682426285255286e-13,0.9999687241718225,3.127572388227469e-05,1.0429534658381184e-10,7.519054157672011e-19,600,True
R073B-W0235,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,0.05623413251903491,17.78279410038923,0.25,1.0,1,balanced_l2,1.0,0.0,1.6309779511467546,0.48917980493729396,0.05015100957651899,2.2448197160742516,1.7556399111369576,0.9882344785352867,0.011765491482800143,2.9959003242099574e-08,2.2909995053430577e-11,0.37151625693993795,0.6284688698069345,1.4873253126675939e-05,6.840460990809158e-16,600,True
R073B-W0235,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,0.05623413251903491,17.78279410038923,0.25,1.0,1,kinetic,1.0,1.0,1.6309638986274828,0.48917118889205524,0.05015100957651899,2.2448197160742516,1.7556485271821964,0.9882340941991252,0.011765785892298774,1.1970286019001076e-07,2.057158266075558e-10,0.37152251454064145,0.6284737670907355,3.718368622818188e-06,7.620958067703382e-17,600,True
R073B-W0235,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,0.05623413251903491,17.78279410038923,0.25,1.0,1,kinetic_under,0.5,1.0,1.0027256528472754,0.0027219449915770054,0.05015100957651899,2.2448197160742516,2.2420977710826744,0.9997078296684775,0.00029216736600878255,2.960417135271497e-09,5.096598691298565e-12,0.994319392169232,0.005680576356678641,3.147408932222446e-08,5.000453813001599e-18,600,True
R073B-W0235,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,0.05623413251903491,17.78279410038923,0.25,1.0,1,kinetic_over,1.5,1.0,22.719263695850092,3.123213185574731,0.05015100957651899,2.2448197160742516,-0.8783934695004794,0.9999037192322338,9.62797865149093e-05,9.795679074019942e-10,1.6834163641755618e-12,0.001937233503341572,0.998056635269627,6.131227031423325e-06,2.1254584345105306e-21,600,True
R073B-W0236,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,0.1,10.0,0.25,1.0,1,raw_q,-2.0,0.0,71.76606544950333,4.273411738279797,0.08905918191373914,1.2622133290704953,-3.0111984092093014,0.9999903336789133,9.666243260476279e-06,7.776669580982063e-11,5.962628453998408e-14,0.00019413653385014768,0.9997812887807569,2.4574685393094942e-05,2.9085900344902825e-19,600,True
R073B-W0236,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,0.1,10.0,0.25,1.0,1,xmu,0.0,0.0,1.0000409948873679,4.099404710043149e-05,0.08905918191373914,1.2622133290704953,1.2621723350233949,0.9998461390854518,0.0001538546811069046,6.232587104682235e-09,8.54124129604889e-13,0.9999011405257212,9.885819539926172e-05,1.2788794788208125e-09,7.326780770607309e-17,600,True
R073B-W0236,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,0.1,10.0,0.25,1.0,1,hminus1,0.0,1.0,1.0000410064960548,4.1005655311387455e-05,0.08905918191373914,1.2622133290704953,1.262172323415184,0.9998461089397398,0.00015386616121818418,2.4891357348155425e-08,7.684671886930892e-12,0.9999011456058411,9.885406441552857e-05,3.2974346647838307e-10,7.508133555661861e-18,600,True
R073B-W0236,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,0.1,10.0,0.25,1.0,1,balanced_l2,1.0,0.0,1.237794706997343,0.21333133417675643,0.08905918191373914,1.2622133290704953,1.048881994893739,0.9884509711218397,0.011548935929013422,9.287792007746059e-08,7.122692730513837e-11,0.6450853726012199,0.3549064615824786,8.165816297824515e-06,3.651927902317565e-15,600,True
R073B-W0236,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,0.1,10.0,0.25,1.0,1,kinetic,1.0,1.0,1.2377698408820395,0.21331124492856807,0.08905918191373914,1.2622133290704953,1.0489020841419272,0.9884508688075396,0.011548759228292639,3.7132464894228465e-07,6.395186380654501e-10,0.6451112257355909,0.354886732770045,2.0414943636579094e-06,4.0702934513304287e-16,600,True
R073B-W0236,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,0.1,10.0,0.25,1.0,1,kinetic_under,0.5,1.0,1.002664715694903,0.002661171634581583,0.08905918191373914,1.2622133290704953,1.2595521574359136,0.9996824330044596,0.00031755692690747095,1.0051169703830746e-08,1.746325747003005e-11,0.9942969507905061,0.005703017731292312,3.147820156933457e-08,1.7002031386330794e-17,600,True
R073B-W0236,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,0.1,10.0,0.25,1.0,1,kinetic_over,1.5,1.0,7.248159827622978,1.9807476197700384,0.08905918191373914,1.2622133290704953,-0.7185342906995431,0.9990701460558639,0.0009298239843337751,2.990830781720526e-08,5.149462628588523e-11,0.019014743413343412,0.9809792393044117,6.017282244840288e-06,6.325016627081997e-19,600,True
R073B-W0237,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,0.1778279410038923,5.623413251903491,0.25,1.0,1,raw_q,-2.0,0.0,12.774387547087567,2.5474421934209723,0.15713885138361897,0.7083790673412033,-1.8390631260797692,0.999697222926961,0.00030276936868277977,7.69841812592993e-09,5.938236122626983e-12,0.006111366158440011,0.9938641859865052,2.4447855054666528e-05,7.181657058208504e-17,600,True
R073B-W0237,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,0.1778279410038923,5.623413251903491,0.25,1.0,1,xmu,0.0,0.0,0.9991031260031014,-0.000897276429020392,0.15713885138361897,0.7083790673412033,0.7092763437702236,0.9995147172088938,0.00048525878881331764,2.3993752390356487e-08,8.540401385222865e-12,0.999688207017964,0.00031178894183967143,4.040195767099046e-09,7.2212863504254535e-16,600,True
R073B-W0237,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,0.1778279410038923,5.623413251903491,0.25,1.0,1,hminus1,0.0,1.0,0.9991032471856803,-0.0008971551376657077,0.15713885138361897,0.7083790673412033,0.709276222478869,0.9995142891689518,0.0004856148890850058,9.586513496571637e-08,7.682817045466102e-11,0.9996883617944118,0.00031163716400728494,1.041580767230138e-09,7.412938860022734e-17,600,True
R073B-W0237,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,0.1778279410038923,5.623413251903491,0.25,1.0,1,balanced_l2,1.0,0.0,1.080290917154735,0.07723037259901921,0.15713885138361897,0.7083790673412033,0.631148694742184,0.9935036631019041,0.0064961722411195095,1.6452968285580952e-07,1.2729349777478082e-10,0.8493328805524666,0.15066372178653073,3.3976609947051743e-06,7.894073878006699e-15,600,True
R073B-W0237,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,0.1778279410038923,5.623413251903491,0.25,1.0,1,kinetic,1.0,1.0,1.08021201034615,0.07715732774671599,0.15713885138361897,0.7083790673412033,0.6312217395944872,0.9935075273447995,0.006491814509705176,6.570041678466072e-07,1.1413274332893476e-09,0.8494602891381592,0.1505388614997193,8.49362120729489e-07,8.805625000496004e-16,600,True
R073B-W0237,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,0.1778279410038923,5.623413251903491,0.25,1.0,1,kinetic_under,0.5,1.0,1.0015448354643515,0.0015436434335485674,0.15713885138361897,0.7083790673412033,0.7068354239076547,0.9995958523709189,0.00040410864114327375,3.89182671342424e-08,6.967072057133103e-11,0.9942362827699738,0.005763685753133228,3.147689293833196e-08,6.39541087110688e-17,600,True
R073B-W0237,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,0.1778279410038923,5.623413251903491,0.25,1.0,1,kinetic_over,1.5,1.0,2.482197551117591,0.9091442771354024,0.15713885138361897,0.7083790673412033,-0.2007652097941991,0.9932257934937396,0.006773517108020446,6.882064670375274e-07,1.1917728215657169e-09,0.16081713777328643,0.8391777775164484,5.0847102650626864e-06,1.141213103270153e-16,600,True
R073B-W0238,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,0.31622776601683794,3.162277660168379,0.25,1.0,1,raw_q,-2.0,0.0,2.432507025791248,0.8889224233744678,0.26710420304771426,0.3841943354535412,-0.5047280879209266,0.9931263932445775,0.006873053942812417,5.52378585578767e-07,4.340245771867591e-10,0.16318301547079475,0.8367964453658688,2.0539163327155953e-05,9.296542081112073e-15,600,True
R073B-W0238,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,0.31622776601683794,3.162277660168379,0.25,1.0,1,xmu,0.0,0.0,0.9869562375497942,-0.013129579386976573,0.26710420304771426,0.3841943354535412,0.39732391484051777,0.9984964236586481,0.001503458865357886,1.1739150707391005e-07,8.44868900149149e-11,0.9990341988840009,0.0009657884178092246,1.2698183488693605e-08,6.297094993581155e-15,600,True
R073B-W0238,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,0.31622776601683794,3.162277660168379,0.25,1.0,1,hminus1,0.0,1.0,0.9869590862204408,-0.013126693072034597,0.26710420304771426,0.3841943354535412,0.3973210285255758,0.9984850980599189,0.001514431754405689,4.6942679854701713e-07,7.588769135930858e-10,0.9990390792751696,0.0009609174583568457,3.2664729867903933e-09,6.539083631317701e-16,600,True
R073B-W0238,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,0.31622776601683794,3.162277660168379,0.25,1.0,1,balanced_l2,1.0,0.0,1.0119304166018002,0.011859810202697187,0.26710420304771426,0.3841943354535412,0.37233452525084404,0.9971780332468796,0.002821747906683942,2.1866968026422604e-07,1.767561439005391e-10,0.9470530619602442,0.05294574597613961,1.1920636108282423e-06,5.4843681280575996e-15,600,True
R073B-W0238,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,0.31622776601683794,3.162277660168379,0.25,1.0,1,kinetic,1.0,1.0,1.011679155847474,0.011611480921161682,0.26710420304771426,0.3841943354535412,0.3725828545323795,0.9971989460796272,0.0028001914385218343,8.609203549985963e-07,1.5614959567728086e-09,0.9475438282084707,0.052455874277184664,2.9751434413397933e-07,6.017576946390398e-16,600,True
R073B-W0238,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,0.31622776601683794,3.162277660168379,0.25,1.0,1,kinetic_under,0.5,1.0,0.9888070821847459,-0.01125602990069366,0.26710420304771426,0.3841943354535412,0.39545036535423483,0.9992644822203823,0.0007353169152446802,2.0047191788739278e-07,3.9245512070830083e-10,0.994149477496113,0.00585049117341718,3.133046953729239e-08,2.2698631568156506e-16,600,True
R073B-W0238,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,0.31622776601683794,3.162277660168379,0.25,1.0,1,kinetic_over,1.5,1.0,1.214293588357874,0.19416249894994692,0.26710420304771426,0.3841943354535412,0.1900318365035943,0.9883923035449338,0.011604001259814695,3.688677956153561e-06,6.517295167972377e-09,0.6518278715083949,0.3481700825575331,2.045934071096777e-06,8.934746551621496e-16,600,True
R073B-W0239,power,p0.5-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.0001,-1.0,0.5,1.0,-1,raw_q,-2.0,0.0,717.7332568794194,6.576097991497351,8.919418191373913e-05,0.12623631790704956,-6.449861673590301,0.9999999033551124,9.664488744775499e-08,2.939036094448909e-16,5.946812995491297e-22,1.9412157431183315e-06,0.9999734825909345,2.457619332237323e-05,7.3600999578423e-32,600,True
R073B-W0239,power,p0.5-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.0001,-1.0,0.5,1.0,-1,xmu,0.0,0.0,0.9999999851910578,-1.480894229329409e-08,8.919418191373913e-05,0.12623631790704956,0.12623633271599186,0.9999999998460505,1.5394397284176244e-10,5.602685587282397e-15,8.536987996737658e-25,0.9999999999010816,9.891706572016315e-11,1.2792584049782265e-15,7.350560670155987e-29,600,True
